milliseconds since epoch,weight grams float
1691685120668,120.07000000000002
1691685120788,120.52000000000002
1691685120882,121.02000000000002
1691685120969,121.52000000000001
1691685121090,121.91000000000001
1691685121183,122.30000000000001
1691685121301,122.70000000000002
1691685121388,123.22000000000003
1691685121450,123.73000000000002
1691685121540,124.20000000000002
1691685121688,124.70000000000002
1691685121752,125.30000000000003
1691685121839,125.91000000000003
1691685121958,126.4
1691685122054,126.93
1691685122171,127.54
1691685122258,128.19
1691685122379,128.73999999999998
1691685122470,129.2
1691685122529,129.76999999999995
1691685122648,130.40999999999997
1691685122738,131.09999999999997
1691685122857,131.72999999999996
1691685122947,132.33999999999995
1691685123071,132.92999999999995
1691685123157,133.51999999999998
1691685123248,134.15999999999997
1691685123367,134.72999999999996
1691685123459,135.37999999999997
1691685123548,136.02999999999994
1691685123675,136.61999999999995
1691685123730,137.17999999999998
1691685123819,137.65999999999997
1691685123942,138.16999999999996
1691685124030,138.67999999999998
1691685124119,139.10999999999996
1691685124244,139.51999999999998
1691685124330,139.89999999999998
1691685124419,140.31999999999996
1691685124544,140.67999999999998
1691685124628,140.99999999999994
1691685124747,141.35999999999996
1691685124837,141.58999999999997
1691685124932,141.90999999999994
1691685125018,142.29999999999995
1691685125139,142.74999999999994
1691685125229,143.20999999999995
1691685125350,143.63999999999993
1691685125440,144.04999999999993
1691685125533,144.46999999999994
1691685125665,144.94999999999993
1691685125740,145.43999999999994
1691685125834,145.91999999999993
1691685125889,146.41999999999993
1691685125982,146.96999999999994
1691685126101,147.53999999999994
1691685126188,148.08999999999995
1691685126309,148.58999999999995
1691685126399,149.12999999999994
1691685126520,149.68999999999994
1691685126607,150.27999999999994
1691685126728,150.80999999999995
1691685126818,151.38999999999993
1691685126907,151.96999999999994
1691685127027,152.4799999999999
1691685127057,153.06999999999994
1691685127237,153.64999999999992
1691685127269,154.19999999999993
1691685127388,154.77999999999994
1691685127479,155.30999999999995
1691685127597,155.97999999999993
1691685127689,156.63999999999993
1691685127806,157.21999999999994
1691685127905,157.81999999999994
1691685128022,158.38999999999996
1691685128047,159.00999999999993
1691685128172,159.58999999999992
1691685128257,160.16999999999993
1691685128376,160.83999999999992
1691685128473,161.48999999999992
1691685128591,162.07999999999996
1691685128678,162.75999999999993
1691685128797,163.36999999999992
1691685128891,164.01999999999995
1691685129009,164.68999999999994
1691685129042,165.27999999999992
1691685129160,165.78999999999994
1691685129250,166.36999999999992
1691685129370,166.94999999999993
1691685129461,167.49999999999991
1691685129580,168.05999999999992
1691685129670,168.62999999999994
1691685129761,169.09999999999994
1691685129880,169.56999999999994
1691685129970,170.06999999999994
1691685130029,170.58999999999995
1691685130148,171.05999999999995
1691685130240,171.51999999999995
1691685130330,171.95999999999998
1691685130450,172.43999999999994
1691685130539,172.99999999999994
1691685130659,173.43999999999994
1691685130749,173.90999999999994
1691685130868,174.42999999999998
1691685130960,174.85999999999996
1691685131085,175.38999999999996
1691685131169,175.87999999999994
1691685131260,176.29999999999995
1691685131321,176.78999999999996
1691685131439,177.37999999999994
1691685131536,177.83999999999997
1691685131619,178.36999999999998
1691685131741,178.87999999999994
1691685131836,179.37999999999994
1691685131954,179.81999999999994
1691685132039,180.36999999999998
1691685132130,180.88999999999996
1691685132253,181.39999999999995
1691685132339,181.94999999999996
1691685132429,182.41999999999996
1691685132557,182.93999999999997
1691685132640,183.50999999999993
1691685132700,183.97999999999993
1691685132822,184.55999999999997
1691685132908,185.09999999999997
1691685133029,185.63999999999996
1691685133121,186.21999999999997
1691685133237,186.79999999999995
1691685133328,187.36999999999995
1691685133448,187.88999999999996
1691685133540,188.37999999999997
1691685133598,188.87999999999997
1691685133690,189.48999999999995
1691685133780,190.05999999999995
1691685133900,190.50999999999996
1691685133991,190.98999999999995
1691685134108,191.48999999999995
1691685134199,192.02999999999994
1691685134292,192.41999999999996
1691685134410,192.94999999999996
1691685134498,193.42999999999995
1691685134618,193.82999999999998
1691685134709,194.31999999999996
1691685134827,194.73999999999995
1691685134900,195.16999999999996
1691685134980,195.58999999999995
1691685135070,196.01999999999998
1691685135188,196.41999999999996
1691685135278,196.84999999999997
1691685135398,197.19999999999996
1691685135488,197.50999999999996
1691685135586,197.77999999999994
1691685135698,198.13999999999996
1691685135790,198.50999999999996
1691685135908,198.80999999999995
1691685135999,199.09999999999997
1691685136088,199.48999999999998
1691685136215,199.88999999999996
1691685136298,200.16999999999996
1691685136389,200.46999999999994
1691685136509,200.84999999999997
1691685136539,201.20999999999998
1691685136657,201.55999999999995
1691685136751,201.91999999999996
1691685136837,202.27999999999994
1691685136955,202.58999999999995
1691685137051,203.04999999999995
1691685137169,203.41999999999996
1691685137255,203.75999999999996
1691685137351,204.17999999999998
1691685137436,204.58999999999997
1691685137555,205.01999999999995
1691685137651,205.41999999999996
1691685137737,205.82999999999996
1691685137855,206.35999999999996
1691685137946,206.82999999999996
1691685138069,207.30999999999997
1691685138155,207.74999999999997
1691685138274,208.23999999999995
1691685138370,208.65999999999994
1691685138455,209.04999999999995
1691685138574,209.48999999999995
1691685138605,209.94999999999996
1691685138725,210.43999999999997
1691685138822,210.95999999999995
1691685138937,211.30999999999997
1691685139056,211.65999999999997
1691685139144,212.05999999999997
1691685139237,212.49999999999997
1691685139354,212.91999999999996
1691685139445,213.26999999999995
1691685139564,213.55999999999997
1691685139658,213.96999999999997
1691685139716,214.37999999999997
1691685139807,214.77999999999997
1691685139957,215.11999999999995
1691685140014,215.30999999999997
1691685140109,215.62999999999997
1691685140225,216.02999999999997
1691685140316,216.33999999999995
1691685140408,216.60999999999996
1691685140525,216.90999999999997
1691685140613,217.16999999999996
1691685140703,217.46999999999997
1691685140794,217.80999999999995
1691685140912,218.02999999999997
1691685141003,218.31999999999996
1691685141128,218.56999999999996
1691685141214,218.78999999999996
1691685141304,219.02999999999997
1691685141429,219.33999999999995
1691685141514,219.58999999999995
1691685141604,219.92999999999995
1691685141729,220.30999999999995
1691685141815,220.66999999999996
1691685141905,221.02999999999997
1691685142024,221.36999999999998
1691685142115,221.67999999999998
1691685142204,222.02999999999997
1691685142323,222.47
1691685142415,222.92999999999998
1691685142534,223.32
1691685142622,223.64
1691685142714,223.99999999999997
1691685142772,224.49999999999997
1691685142892,224.83999999999997
1691685142983,225.13
1691685143073,225.51999999999998
1691685143193,225.92
1691685143316,226.29
1691685143403,226.64999999999998
1691685143493,226.99999999999997
1691685143553,227.42
1691685143677,227.77999999999997
1691685143768,228.24999999999997
1691685143856,228.68999999999997
1691685143975,229.08999999999997
1691685144070,229.54999999999998
1691685144186,230.02
1691685144275,230.45
1691685144392,230.85
1691685144454,231.33999999999997
1691685144544,231.82999999999998
1691685144663,232.27999999999997
1691685144756,232.76999999999998
1691685144873,233.18
1691685144964,233.55999999999997
1691685145056,233.96
1691685145174,234.4
1691685145263,234.80999999999997
1691685145357,235.15
1691685145476,235.46999999999997
1691685145568,235.77999999999997
1691685145683,236.12999999999997
1691685145775,236.42
1691685145894,236.71999999999997
1691685145927,237.02999999999997
1691685146045,237.24999999999997
1691685146136,237.51
1691685146227,237.81999999999996
1691685146345,238.18999999999997
1691685146434,238.54999999999998
1691685146554,238.87
1691685146646,239.12
1691685146764,239.45
1691685146854,239.78
1691685146973,240.15999999999997
1691685147004,240.51999999999998
1691685147124,240.87999999999997
1691685147215,241.26999999999998
1691685147334,241.7
1691685147424,242.04999999999998
1691685147549,242.42999999999998
1691685147634,242.81999999999996
1691685147754,243.23
1691685147851,243.67999999999998
1691685147935,244.09
1691685148054,244.56
1691685148118,244.97999999999996
1691685148204,245.42999999999998
1691685148295,245.89
1691685148419,246.35
1691685148505,246.82999999999998
1691685148624,247.31
1691685148719,247.78999999999996
1691685148837,248.25
1691685148925,248.72
1691685149047,249.26999999999998
1691685149138,249.75
1691685149227,250.29000000000002
1691685149348,250.86
1691685149408,251.39
1691685149497,251.84
1691685149617,252.41000000000003
1691685149708,252.95000000000002
1691685149828,253.39
1691685149916,253.88
1691685150009,254.36999999999998
1691685150128,254.78
1691685150218,255.17000000000002
1691685150310,255.53000000000003
1691685150427,255.84000000000006
1691685150519,256.18000000000006
1691685150577,256.50000000000006
1691685150696,256.7300000000001
1691685150786,257.0400000000001
1691685150878,257.29000000000013
1691685150967,257.5600000000001
1691685151088,257.8300000000001
1691685151179,258.07000000000005
1691685151296,258.4200000000001
1691685151386,258.7700000000001
1691685151512,259.17000000000013
1691685151597,259.5500000000001
1691685151686,259.86000000000007
